MIRCELECTR,MIRC Electronics Limited,EQ,1
MIRZAINT,Mirza International Limited,EQ,2
MITCON,MITCON Consultancy & Engineering Services Limited,EQ,10
MITTAL,Mittal Life Style Limited,EQ,10
MMFL,MM Forgings Limited,EQ,10
MMP,MMP Industries Limited,EQ,10
MMTC,MMTC Limited,EQ,1
MODIRUBBER,Modi Rubber Limited,BE,10
MODISONLTD,MODISON LIMITED,EQ,1
MOHITIND,Mohit Industries Limited,EQ,10
MOIL,MOIL Limited,EQ,10
MOKSH,Moksh Ornaments Limited,EQ,2
MOL,Meghmani Organics Limited,EQ,1
MOLDTECH,Mold-Tek Technologies Limited,EQ,2
MOLDTKPAC,Mold-Tek Packaging Limited,EQ,5
MONARCH,Monarch Networth Capital Limited,EQ,10
MONTECARLO,Monte Carlo Fashions Limited,EQ,10
MORARJEE,Morarjee Textiles Limited,EQ,7
MOREPENLAB,Morepen Laboratories Limited,EQ,2
MOTHERSON,Samvardhana Motherson International Limited,EQ,1
MOTILALOFS,Motilal Oswal Financial Services Limited,EQ,1
MOTOGENFIN,The Motor & General Finance Limited,BE,5
MPHASIS,MphasiS Limited,EQ,10
MPSLTD,MPS Limited,EQ,10
MRF,MRF Limited,EQ,10
MRO-TEK,MRO-TEK Realty Limited,EQ,5
MRPL,Mangalore Refinery and Petrochemicals Limited,EQ,10
MSPL,MSP Steel & Power Limited,EQ,10
MSTCLTD,Mstc Limited,EQ,10
MSUMI,Motherson Sumi Wiring India Limited,EQ,1
MTARTECH,Mtar Technologies Limited,EQ,10
MTEDUCARE,MT Educare Limited,BE,10
MTNL,Mahanagar Telephone Nigam Limited,EQ,10
MUKANDLTD,Mukand Limited,EQ,10
MUKTAARTS,Mukta Arts Limited,EQ,5
MUNJALAU,Munjal Auto Industries Limited,EQ,2
MUNJALSHOW,Munjal Showa Limited,EQ,2
MURUDCERA,Murudeshwar Ceramics Limited,EQ,10
MUTHOOTCAP,Muthoot Capital Services Limited,EQ,10
MUTHOOTFIN,Muthoot Finance Limited,EQ,10
NACLIND,NACL Industries Limited,EQ,1
NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,EQ,1
NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,EQ,5
NAGREEKEXP,Nagreeka Exports Limited,EQ,5
NAHARCAP,Nahar Capital and Financial Services Limited,EQ,5
NAHARINDUS,Nahar Industrial Enterprises Limited,EQ,10
NAHARPOLY,Nahar Poly Films Limited,EQ,5
NAHARSPING,Nahar Spinning Mills Limited,EQ,5
NAM-INDIA,Nippon Life India Asset Management Limited,EQ,10
NARMADA,Narmada Agrobase Limited,EQ,10
NATCOPHARM,Natco Pharma Limited,EQ,2
NATHBIOGEN,Nath Bio-Genes (India) Limited,EQ,10
NATIONALUM,National Aluminium Company Limited,EQ,5
NATNLSTEEL,National Steel And Agro Industries Limited,BE,10
NAUKRI,Info Edge (India) Limited,EQ,10
NAVA,NAVA LIMITED,EQ,2
NAVINFLUOR,Navin Fluorine International Limited,EQ,2
NAVKARCORP,Navkar Corporation Limited,EQ,10
NAVNETEDUL,Navneet Education Limited,EQ,2
NAZARA,Nazara Technologies Limited,EQ,4
NBCC,NBCC (India) Limited,EQ,1
NBIFIN,N. B. I. Industrial Finance Company Limited,EQ,5
NCC,NCC Limited,EQ,2
NCLIND,NCL Industries Limited,EQ,10
NDGL,Naga Dhunseri Group Limited,EQ,10
NDL,Nandan Denim Limited,EQ,10
NDRAUTO,Ndr Auto Components Limited,EQ,10
NDTV,New Delhi Television Limited,EQ,4
NECCLTD,North Eastern Carrying Corporation Limited,EQ,10
NECLIFE,Nectar Lifesciences Limited,EQ,1
NELCAST,Nelcast Limited,EQ,2
NELCO,NELCO Limited,EQ,10
NEOGEN,Neogen Chemicals Limited,EQ,10
NESCO,Nesco Limited,EQ,2
NESTLEIND,Nestle India Limited,EQ,10
NETWORK18,Network18 Media & Investments Limited,EQ,5
NEULANDLAB,Neuland Laboratories Limited,EQ,10
NEWGEN,Newgen Software Technologies Limited,EQ,10
NEXTMEDIA,Next Mediaworks Limited,EQ,10
NFL,National Fertilizers Limited,EQ,10
NGIL,Nakoda Group of Industries Limited,EQ,10
NGLFINE,NGL Fine-Chem Limited,EQ,5
NH,Narayana Hrudayalaya Ltd.,EQ,10
NHPC,NHPC Limited,EQ,10
NIACL,The New India Assurance Company Limited,EQ,5
NIBL,NRB Industrial Bearings Limited,EQ,2
NIITLTD,NIIT Limited,EQ,2
NILAINFRA,Nila Infrastructures Limited,EQ,1
NILASPACES,Nila Spaces Limited,EQ,1
NILKAMAL,Nilkamal Limited,EQ,10
NINSYS,NINtec Systems Limited,EQ,10
NIPPOBATRY,Indo-National Limited,EQ,5
NIRAJ,Niraj Cement Structurals Limited,EQ,10
NIRAJISPAT,Niraj Ispat Industries Limited,BE,10
NITCO,Nitco Limited,EQ,10
NITINSPIN,Nitin Spinners Limited,EQ,10
NITIRAJ,Nitiraj Engineers Limited,EQ,10
NKIND,NK Industries Limited,EQ,10
NLCINDIA,NLC India Limited,EQ,10
NMDC,NMDC Limited,EQ,1
NOCIL,NOCIL Limited,EQ,10
NOIDATOLL,Noida Toll Bridge Company Limited,EQ,10
NORBTEAEXP,Norben Tea & Exports Limited,EQ,10
NOVARTIND,Novartis India Limited,EQ,5
NRAIL,N R Agarwal Industries Limited,EQ,10
NRBBEARING,NRB Bearing Limited,EQ,2
NRL,Nupur Recyclers Limited,EQ,10
NSIL,Nalwa Sons Investments Limited,EQ,10
NSLNISP,NMDC Steel Limited,EQ,10
NTPC,NTPC Limited,EQ,10
NUCLEUS,Nucleus Software Exports Limited,EQ,10
NURECA,Nureca Limited,EQ,10
NUVOCO,Nuvoco Vistas Corporation Limited,EQ,10
NXTDIGITAL,NXTDIGITAL LIMITED,EQ,10
NYKAA,FSN E-Commerce Ventures Limited,EQ,1
OAL,Oriental Aromatics Limited,EQ,5
OBCL,Orissa Bengal Carrier Limited,EQ,10
OBEROIRLTY,Oberoi Realty Limited,EQ,10
OCCL,Oriental Carbon & Chemicals Limited,EQ,10
OFSS,Oracle Financial Services Software Limited,EQ,5
OIL,Oil India Limited,EQ,10
OILCOUNTUB,Oil Country Tubular Limited,EQ,10
OLECTRA,Olectra Greentech Limited,EQ,4
OMAXAUTO,Omax Autos Limited,EQ,10
OMAXE,Omaxe Limited,EQ,10
OMINFRAL,OM INFRA LIMITED,EQ,1
ONELIFECAP,Onelife Capital Advisors Limited,EQ,10
ONEPOINT,One Point One Solutions Limited,EQ,2
ONGC,Oil & Natural Gas Corporation Limited,EQ,5
ONMOBILE,OnMobile Global Limited,EQ,10
ONWARDTEC,Onward Technologies Limited,EQ,10
OPTIEMUS,Optiemus Infracom Limited,EQ,10
ORBTEXP,Orbit Exports Limited,EQ,10
ORCHPHARMA,Orchid Pharma Limited,BE,10
ORICONENT,Oricon Enterprises Limited,EQ,2
ORIENTABRA,Orient Abrasives Limited,EQ,1
ORIENTALTL,Oriental Trimex Limited,EQ,10
ORIENTBELL,Orient Bell Limited,EQ,10
ORIENTCEM,Orient Cement Limited,EQ,1
ORIENTELEC,Orient Electric Limited,EQ,1
ORIENTHOT,Oriental Hotels Limited,EQ,1
ORIENTLTD,Orient Press Limited,EQ,10
ORIENTPPR,Orient Paper & Industries Limited,EQ,1
ORISSAMINE,The Orissa Minerals Development Company Limited,EQ,1
ORTINLAB,Ortin Laboratories Limited,EQ,10
OSIAHYPER,Osia Hyper Retail Limited,EQ,1
OSWALAGRO,Oswal Agro Mills Limited,EQ,10
OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,EQ,10
PAGEIND,Page Industries Limited,EQ,10
PAISALO,Paisalo Digital Limited,EQ,1
PALASHSECU,Palash Securities Limited,EQ,10
PALREDTEC,Palred Technologies Limited,EQ,10
PANACEABIO,Panacea Biotec Limited,EQ,1
PANACHE,Panache Digilife Limited,BE,10
PANAMAPET,Panama Petrochem Limited,EQ,2
PANSARI,Pansari Developers Limited,EQ,10
PAR,Par Drugs And Chemicals Limited,EQ,10
PARACABLES,Paramount Communications Limited,EQ,2
PARADEEP,Paradeep Phosphates Limited,EQ,10
PARAGMILK,Parag Milk Foods Limited,EQ,10
PARAS,Paras Defence and Space Technologies Limited,EQ,10
PARASPETRO,Paras Petrofils Limited,BE,1
PARSVNATH,Parsvnath Developers Limited,EQ,5
PASUPTAC,Pasupati Acrylon Limited,EQ,10
PATANJALI,Patanjali Foods Limited,BE,2
PATELENG,Patel Engineering Limited,EQ,1
PATINTLOG,Patel Integrated Logistics Limited,EQ,10
PAYTM,One 97 Communications Limited,EQ,1
PCBL,PCBL LIMITED,EQ,1
PCJEWELLER,PC Jeweller Limited,EQ,10
PDMJEPAPER,Pudumjee Paper Products Limited,EQ,1
PDSL,PDS Limited,EQ,2
PEARLPOLY,Pearl Polymers Limited,EQ,10
PEL,Piramal Enterprises Limited,EQ,2
PENIND,Pennar Industries Limited,EQ,5
PENINLAND,Peninsula Land Limited,EQ,2
PERSISTENT,Persistent Systems Limited,EQ,10
PETRONET,Petronet LNG Limited,EQ,10
PFC,Power Finance Corporation Limited,EQ,10
PFIZER,Pfizer Limited,EQ,10
PFOCUS,Prime Focus Limited,EQ,1
PFS,PTC India Financial Services Limited,EQ,10
PGEL,PG Electroplast Limited,EQ,10
PGHH,Procter & Gamble Hygiene and Health Care Limited,EQ,10
PGHL,Procter & Gamble Health Limited,EQ,10
PGIL,Pearl Global Industries Limited,EQ,10
PHOENIXLTD,The Phoenix Mills Limited,EQ,2
PIDILITIND,Pidilite Industries Limited,EQ,1
PIIND,PI Industries Limited,EQ,1
PILANIINVS,Pilani Investment and Industries Corporation Limited,EQ,10
PILITA,PIL ITALICA LIFESTYLE LIMITED,EQ,1
PIONEEREMB,Pioneer Embroideries Limited,EQ,10
PITTIENG,Pitti Engineering Limited,EQ,5
PIXTRANS,Pix Transmissions Limited,EQ,10
PKTEA,The Peria Karamalai Tea & Produce Company Limited,BE,10
PLASTIBLEN,Plastiblends India Limited,EQ,5
PNB,Punjab National Bank,EQ,2
PNBGILTS,PNB Gilts Limited,EQ,10
PNBHOUSING,PNB Housing Finance Limited,EQ,10
PNC,Pritish Nandy Communications Limited,EQ,10
PNCINFRA,PNC Infratech Limited,EQ,2
POCL,Pondy Oxides & Chemicals Limited,EQ,10
PODDARHOUS,Poddar Housing and Development Limited,EQ,10
PODDARMENT,Poddar Pigments Limited,EQ,10
POKARNA,Pokarna Limited,EQ,2
POLICYBZR,PB Fintech Limited,EQ,2
POLYCAB,Polycab India Limited,EQ,10
POLYMED,Poly Medicure Limited,EQ,5
POLYPLEX,Polyplex Corporation Limited,EQ,10
PONNIERODE,Ponni Sugars (Erode) Limited,EQ,10
POONAWALLA,Poonawalla Fincorp Limited,EQ,2
POWERGRID,Power Grid Corporation of India Limited,EQ,10
POWERINDIA,Hitachi Energy India Limited,EQ,2
POWERMECH,Power Mech Projects Limited,EQ,10
PPAP,PPAP Automotive Limited,EQ,10
PPL,Prakash Pipes Limited,EQ,10
PPLPHARMA,Piramal Pharma Limited,EQ,10
PRAENG,Prajay Engineers Syndicate Limited,EQ,10
PRAJIND,Praj Industries Limited,EQ,2
PRAKASH,Prakash Industries Limited,EQ,10
PRAKASHSTL,Prakash Steelage Limited,EQ,1
PRAXIS,Praxis Home Retail Limited,EQ,5
PRECAM,Precision Camshafts Limited,EQ,10
PRECOT,Precot Limited,EQ,10
PRECWIRE,Precision Wires India Limited,EQ,1
PREMEXPLN,Premier Explosives Limited,EQ,10
PREMIER,Premier Limited,BE,10
PREMIERPOL,Premier Polyfilm Limited,EQ,5
PRESSMN,Pressman Advertising Limited,EQ,2
PRESTIGE,Prestige Estates Projects Limited,EQ,10
PRICOLLTD,Pricol Limited,EQ,1
PRIMESECU,Prime Securities Limited,EQ,5
PRINCEPIPE,Prince Pipes And Fittings Limited,EQ,10
PRITI,Priti International Limited,EQ,10
PRITIKAUTO,Pritika Auto Industries Limited,EQ,2
PRIVISCL,Privi Speciality Chemicals Limited,EQ,10
PROZONINTU,Prozone Intu Properties Limited,EQ,2
PRSMJOHNSN,Prism Johnson Limited,EQ,10
PRUDENT,Prudent Corporate Advisory Services Limited,EQ,5
PSB,Punjab & Sind Bank,EQ,10
PSPPROJECT,PSP Projects Limited,EQ,10
PTC,PTC India Limited,EQ,10
PTL,PTL Enterprises Limited,EQ,1
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,EQ,10
PURVA,Puravankara Limited,EQ,5
PVP,PVP Ventures Limited,EQ,10
PVR,PVR Limited,EQ,10
QUESS,Quess Corp Limited,EQ,10
QUICKHEAL,Quick Heal Technologies Limited,EQ,10
RADHIKAJWE,Radhika Jeweltech Limited,EQ,10
RADIANTCMS,Radiant Cash Management Services Limited,EQ,1
RADICO,Radico Khaitan Limited,EQ,2
RADIOCITY,Music Broadcast Limited,EQ,2
RAILTEL,Railtel Corporation Of India Limited,EQ,10
RAIN,Rain Industries Limited,EQ,2
RAINBOW,Rainbow Childrens Medicare Limited,EQ,10
RAJESHEXPO,Rajesh Exports Limited,EQ,1
RAJMET,Rajnandini Metal Limited,EQ,1
RAJRATAN,Rajratan Global Wire Limited,EQ,2
RAJRILTD,Raj Rayon Industries Limited,BE,1
RAJSREESUG,Rajshree Sugars & Chemicals Limited,EQ,10
RAJTV,Raj Television Network Limited,EQ,5
RALLIS,Rallis India Limited,EQ,1
RAMANEWS,Shree Rama Newsprint Limited,EQ,10
RAMAPHO,Rama Phosphates Limited,EQ,10
RAMASTEEL,Rama Steel Tubes Limited,EQ,1
RAMCOCEM,The Ramco Cements Limited,EQ,1
RAMCOIND,Ramco Industries Limited,EQ,1
RAMCOSYS,Ramco Systems Limited,EQ,10
RAMKY,Ramky Infrastructure Limited,EQ,10
RAMRAT,Ram Ratna Wires Limited,EQ,5
RANASUG,Rana Sugars Limited,EQ,10
RANEENGINE,Rane Engine Valve Limited,EQ,10
RANEHOLDIN,Rane Holdings Limited,EQ,10
RATEGAIN,Rategain Travel Technologies Limited,EQ,1
RATNAMANI,Ratnamani Metals & Tubes Limited,EQ,2
RAYMOND,Raymond Limited,EQ,10
RBA,Restaurant Brands Asia Limited,EQ,10
RBL,Rane Brake Lining Limited,EQ,10
RBLBANK,RBL Bank Limited,EQ,10
RCF,Rashtriya Chemicals and Fertilizers Limited,EQ,10
RCOM,Reliance Communications Limited,BE,5
RECLTD,REC Limited,EQ,10
REDINGTON,Redington Limited,EQ,2
REFEX,Refex Industries Limited,EQ,10
REGENCERAM,Regency Ceramics Limited,BE,10
RELAXO,Relaxo Footwears Limited,EQ,1
RELCAPITAL,Reliance Capital Limited,BE,10
RELCHEMQ,Reliance Chemotex Industries Limited,EQ,10
RELIANCE,Reliance Industries Limited,EQ,10
RELIGARE,Religare Enterprises Limited,EQ,10
RELINFRA,Reliance Infrastructure Limited,EQ,10
REMSONSIND,Remsons Industries Limited,EQ,10
RENUKA,Shree Renuka Sugars Limited,EQ,1
REPCOHOME,Repco Home Finance Limited,EQ,10
REPL,Rudrabhishek Enterprises Limited,EQ,10
REPRO,Repro India Limited,EQ,10
RESPONIND,Responsive Industries Limited,EQ,1
REVATHI,Revathi Equipment Limited,EQ,10
RGL,Renaissance Global Limited,EQ,2
RHFL,Reliance Home Finance Limited,EQ,10
RHIM,RHI MAGNESITA INDIA LIMITED,EQ,1
RICOAUTO,Rico Auto Industries Limited,EQ,1
RIIL,Reliance Industrial Infrastructure Limited,EQ,10
RITCO,Ritco Logistics Limited,EQ,10
RITES,RITES Limited,EQ,10
RKDL,Ravi Kumar Distilleries Limited,EQ,10
RKEC,RKEC Projects Limited,EQ,10
RKFORGE,Ramkrishna Forgings Limited,EQ,2
RMCL,Radha Madhav Corporation Limited,BZ,10
RML,Rane (Madras) Limited,EQ,10
RNAVAL,Reliance Naval and Engineering Limited,BZ,10
ROHLTD,Royal Orchid Hotels Limited,EQ,10
ROLEXRINGS,Rolex Rings Limited,EQ,10
ROLLT,Rollatainers Limited,EQ,1
ROLTA,Rolta India Limited,BZ,10
ROML,Raj Oil Mills Limited,EQ,10
ROSSARI,Rossari Biotech Limited,EQ,2
ROSSELLIND,Rossell India Limited,EQ,2
ROTO,Roto Pumps Limited,EQ,2
ROUTE,ROUTE MOBILE LIMITED,EQ,10
RPGLIFE,RPG Life Sciences Limited,EQ,8
RPOWER,Reliance Power Limited,EQ,10
RPPINFRA,R.P.P. Infra Projects Limited,EQ,10
RPPL,Rajshree Polypack Limited,EQ,10
RPSGVENT,RPSG VENTURES LIMITED,EQ,10
RSSOFTWARE,R. S. Software (India) Limited,EQ,5
RSWM,RSWM Limited,EQ,10
RSYSTEMS,R Systems International Limited,EQ,1
RTNINDIA,RattanIndia Enterprises Limited,EQ,2
RTNPOWER,RattanIndia Power Limited,EQ,10
RUBYMILLS,The Ruby Mills Limited,EQ,5
RUCHINFRA,Ruchi Infrastructure Limited,BE,1
RUCHIRA,Ruchira Papers Limited,EQ,10
RUPA,Rupa & Company Limited,EQ,1
RUSHIL,Rushil Decor Limited,EQ,10
RUSTOMJEE,Keystone Realtors Limited,EQ,10
RVHL,Ravinder Heights Limited,EQ,1
RVNL,Rail Vikas Nigam Limited,EQ,10
SABEVENTS,Sab Events & Governance Now Media Limited,EQ,10
SABTN,Sri Adhikari Brothers Television Network Limited,BE,10
SADBHAV,Sadbhav Engineering Limited,EQ,1
SADBHIN,Sadbhav Infrastructure Project Limited,EQ,10
SAFARI,Safari Industries (India) Limited,EQ,2
SAGARDEEP,Sagardeep Alloys Limited,EQ,10
SAGCEM,Sagar Cements Limited,EQ,2
SAH,Sah Polymers Limited,EQ,10
SAIL,Steel Authority of India Limited,EQ,10
SAKAR,Sakar Healthcare Limited,EQ,10
SAKHTISUG,Sakthi Sugars Limited,EQ,10
SAKSOFT,Saksoft Limited,EQ,1
SAKUMA,Sakuma Exports Limited,EQ,1
SALASAR,Salasar Techno Engineering Limited,EQ,1
SALONA,Salona Cotspin Limited,EQ,10
SALSTEEL,S.A.L. Steel Limited,EQ,10
SALZERELEC,Salzer Electronics Limited,EQ,10
SAMBHAAV,Sambhaav Media Limited,EQ,1
SANCO,Sanco Industries Limited,BE,10
SANDESH,The Sandesh Limited,EQ,10
SANDHAR,Sandhar Technologies Limited,EQ,10
SANGAMIND,Sangam (India) Limited,EQ,10
SANGHIIND,Sanghi Industries Limited,EQ,10
SANGHVIMOV,Sanghvi Movers Limited,EQ,2
SANGINITA,Sanginita Chemicals Limited,EQ,10
SANOFI,Sanofi India Limited,EQ,10
SANSERA,Sansera Engineering Limited,EQ,2
SANWARIA,Sanwaria Consumer Limited,BZ,1
SAPPHIRE,Sapphire Foods India Limited,EQ,10
SARDAEN,Sarda Energy & Minerals Limited,EQ,10
SAREGAMA,Saregama India Limited,EQ,1
SARLAPOLY,Sarla Performance Fibers Limited,EQ,1
SARVESHWAR,Sarveshwar Foods Limited,EQ,10
SASKEN,Sasken Technologies Limited,EQ,10
SASTASUNDR,Sastasundar Ventures Limited,EQ,10
SATIA,Satia Industries Limited,EQ,1
SATIN,Satin Creditcare Network Limited,EQ,10
SATINDLTD,Sat Industries Limited,EQ,2
SBC,SBC Exports Limited,EQ,1
SBCL,Shivalik Bimetal Controls Limited,EQ,2
SBGLP,Suratwwala Business Group Limited,EQ,10
SBICARD,SBI Cards and Payment Services Limited,EQ,10
SBILIFE,SBI Life Insurance Company Limited,EQ,10
SBIN,State Bank of India,EQ,1
SCAPDVR,Stampede Capital Limited,EQ,1
SCHAEFFLER,Schaeffler India Limited,EQ,2
SCHAND,S Chand And Company Limited,EQ,5
SCHNEIDER,Schneider Electric Infrastructure Limited,EQ,2
SCI,Shipping Corporation Of India Limited,EQ,10
SCPL,Sheetal Cool Products Limited,EQ,10
SDBL,Som Distilleries & Breweries Limited,EQ,5
SEAMECLTD,Seamec Limited,EQ,10
SECURCRED,SecUR Credentials Limited,EQ,10
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,EQ,5
SEJALLTD,Sejal Glass Limited,BE,10
SELAN,Selan Exploration Technology Limited,EQ,10
SELMC,SEL Manufacturing Company Limited,BE,10
SEPC,SEPC Limited,EQ,10
SEPOWER,S.E. Power Limited,EQ,10
SEQUENT,Sequent Scientific Limited,EQ,2
SERVOTECH,Servotech Power Systems Limited,BE,2
SESHAPAPER,Seshasayee Paper and Boards Limited,EQ,2
SETCO,Setco Automotive Limited,EQ,2
SETUINFRA,Setubandhan Infrastructure Limited,BE,1
SEYAIND,Seya Industries Limited,BE,10
SFL,Sheela Foam Limited,EQ,5
SGIL,Synergy Green Industries Limited,EQ,10
SGL,STL Global Limited,EQ,10
SHAHALLOYS,Shah Alloys Limited,EQ,10
SHAILY,Shaily Engineering Plastics Limited,EQ,10
SHAKTIPUMP,Shakti Pumps (India) Limited,EQ,10
SHALBY,Shalby Limited,EQ,10
SHALPAINTS,Shalimar Paints Limited,EQ,2
SHANKARA,Shankara Building Products Limited,EQ,10
SHANTI,Shanti Overseas (India) Limited,EQ,10
SHANTIGEAR,Shanthi Gears Limited,EQ,1
SHARDACROP,Sharda Cropchem Limited,EQ,10
SHARDAMOTR,Sharda Motor Industries Limited,EQ,2
SHAREINDIA,Share India Securities Limited,EQ,10
SHEMAROO,Shemaroo Entertainment Limited,EQ,10
SHILPAMED,Shilpa Medicare Limited,EQ,1
SHIVALIK,Shivalik Rasayan Limited,EQ,5
SHIVAMAUTO,Shivam Autotech Limited,EQ,2
SHIVAMILLS,Shiva Mills Limited,EQ,10
SHIVATEX,Shiva Texyarn Limited,EQ,10
SHK,S H Kelkar and Company Limited,EQ,10
SHOPERSTOP,Shoppers Stop Limited,EQ,5
SHRADHA,Shradha Infraprojects Limited,EQ,5
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,EQ,10
SHREECEM,SHREE CEMENT LIMITED,EQ,10
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,EQ,10
SHREERAMA,Shree Rama Multi-Tech Limited,EQ,5
SHRENIK,Shrenik Limited,EQ,1
SHREYANIND,Shreyans Industries Limited,EQ,10
SHREYAS,Shreyas Shipping & Logistics Limited,EQ,10
SHRIPISTON,Shriram Pistons & Rings Limited,BE,10
SHRIRAMFIN,Shriram Finance Limited,EQ,10
SHRIRAMPPS,Shriram Properties Limited,EQ,10
SHYAMCENT,Shyam Century Ferrous Limited,EQ,1
SHYAMMETL,Shyam Metalics and Energy Limited,EQ,10
SHYAMTEL,Shyam Telecom Limited,EQ,10
SIEMENS,Siemens Limited,EQ,2
SIGACHI,Sigachi Industries Limited,EQ,10
SIGIND,Signet Industries Limited,EQ,10
SIKKO,Sikko Industries Limited,EQ,10
SIL,Standard Industries Limited,BE,5
SILGO,Silgo Retail Limited,EQ,10
SILINV,SIL Investments Limited,EQ,10
SILLYMONKS,Silly Monks Entertainment Limited,EQ,10
SILVERTUC,Silver Touch Technologies Limited,EQ,10
SIMBHALS,Simbhaoli Sugars Limited,EQ,10
SIMPLEXINF,Simplex Infrastructures Limited,EQ,2
SINTERCOM,Sintercom India Limited,EQ,10
SIRCA,Sirca Paints India Limited,EQ,10
SIS,SIS LIMITED,EQ,5
SITINET,Siti Networks Limited,EQ,1
SIYSIL,Siyaram Silk Mills Limited,EQ,2
SJS,S.J.S. Enterprises Limited,EQ,10
SJVN,SJVN Limited,EQ,10
SKFINDIA,SKF India Limited,EQ,10
SKIPPER,Skipper Limited,EQ,1
SKMEGGPROD,SKM Egg Products Export (India) Limited,EQ,10
SKYGOLD,Sky Gold Limited,EQ,10
SMARTLINK,Smartlink Holdings Limited,EQ,2
SMCGLOBAL,SMC Global Securities Limited,EQ,2
SMLISUZU,SML Isuzu Limited,EQ,10
SMLT,Sarthak Metals Limited,EQ,10
SMSLIFE,SMS Lifesciences India Limited,EQ,10
SMSPHARMA,SMS Pharmaceuticals Limited,EQ,1
SNOWMAN,Snowman Logistics Limited,EQ,10
SOBHA,Sobha Limited,EQ,10
SOFTTECH,Softtech Engineers Limited,EQ,10
SOLARA,Solara Active Pharma Sciences Limited,EQ,10
SOLARINDS,Solar Industries India Limited,EQ,2
SOMANYCERA,Somany Ceramics Limited,EQ,2
SOMATEX,Soma Textiles & Industries Limited,BE,10
SOMICONVEY,Somi Conveyor Beltings Limited,EQ,10
SONACOMS,Sona BLW Precision Forgings Limited,EQ,10
SONAMCLOCK,Sonam Clock Limited,EQ,10
SONATSOFTW,Sonata Software Limited,EQ,1
SOTL,Savita Oil Technologies Limited,EQ,2
SOUTHBANK,The South Indian Bank Limited,EQ,1
SOUTHWEST,South West Pinnacle Exploration Limited,EQ,10
SPAL,S. P. Apparels Limited,EQ,10
SPANDANA,Spandana Sphoorty Financial Limited,EQ,10
SPARC,Sun Pharma Advanced Research Company Limited,EQ,1
SPCENET,Spacenet Enterprises India Limited,EQ,1
SPECIALITY,Speciality Restaurants Limited,EQ,10
SPENCERS,Spencer's Retail Limited,EQ,5
SPENTEX,Spentex Industries Limited,BZ,10
SPIC,Southern Petrochemicals Industries Corporation  Limited,EQ,10
SPICEJET,SPICEJET LTD,EQ,10
SPLIL,SPL Industries Limited,EQ,10
SPLPETRO,Supreme Petrochem Limited,EQ,2
SPMLINFRA,SPML Infra Limited,EQ,2
SPORTKING,Sportking India Limited,EQ,10
SPTL,Sintex Plastics Technology Limited,BE,1
SREEL,Sreeleathers Limited,EQ,10
SRF,SRF Limited,EQ,10
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,EQ,10
SRPL,Shree Ram Proteins Limited,EQ,10
SSWL,Steel Strips Wheels Limited,EQ,1
STAR,Strides Pharma Science Limited,EQ,10
STARCEMENT,Star Cement Limited,EQ,1
STARHEALTH,Star Health and Allied Insurance Company Limited,EQ,10
STARPAPER,Star Paper Mills Limited,EQ,10
STARTECK,Starteck Finance Limited,EQ,10
STCINDIA,The State Trading Corporation of India Limited,EQ,10
STEELCAS,Steelcast Limited,EQ,5
STEELCITY,Steel City Securities Limited,EQ,10
STEELXIND,STEEL EXCHANGE INDIA LIMITED,EQ,1
STEL,Stel Holdings Limited,EQ,10
STERTOOLS,Sterling Tools Limited,EQ,2
STLTECH,Sterlite Technologies Limited,EQ,2
STOVEKRAFT,Stove Kraft Limited,EQ,10
STYLAMIND,Stylam Industries Limited,EQ,5
STYRENIX,Styrenix Performance Materials Limited,EQ,10
SUBEXLTD,Subex Limited,EQ,5
SUBROS,Subros Limited,EQ,2
SUDARSCHEM,Sudarshan Chemical Industries Limited,EQ,2
SUKHJITS,Sukhjit Starch & Chemicals Limited,EQ,10
SULA,Sula Vineyards Limited,EQ,2
SUMEETINDS,Sumeet Industries Limited,BE,10
SUMICHEM,Sumitomo Chemical India Limited,EQ,10
SUMIT,Sumit Woods Limited,BE,10
SUMMITSEC,Summit Securities Limited,EQ,10
SUNCLAYLTD,Sundaram Clayton Limited,EQ,5
SUNDARAM,Sundaram Multi Pap Limited,EQ,1
SUNDARMFIN,Sundaram Finance Limited,EQ,10
SUNDARMHLD,Sundaram Finance Holdings Limited,EQ,5
SUNDRMBRAK,Sundaram Brake Linings Limited,EQ,10
SUNDRMFAST,Sundram Fasteners Limited,EQ,1
SUNFLAG,Sunflag Iron And Steel Company Limited,EQ,10
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,1
SUNTECK,Sunteck Realty Limited,EQ,1
SUNTV,Sun TV Network Limited,EQ,5
SUPERHOUSE,Superhouse Limited,EQ,10
SUPERSPIN,Super Spinning Mills Limited,EQ,1
SUPRAJIT,Suprajit Engineering Limited,EQ,1
SUPREMEENG,Supreme Engineering Limited,EQ,1
SUPREMEIND,Supreme Industries Limited,EQ,2
SUPREMEINF,Supreme Infrastructure India Limited,EQ,10
